"Id","Predicted","P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22"
513,18,0.23660418391227722,0.3523115813732147,0.04789531230926514,0.33716070652008057,0.15574178099632263,0.4078475832939148,0.4058118760585785,0.18678513169288635,0.2995830178260803,0.13482752442359924,0.30535703897476196,0.0001057650733855553,0.6293922066688538,0.18343192338943481,0.41703131794929504,0.9697542190551758,0.2833554148674011,0.9718871116638184,0.27775752544403076,0.7408657073974609,0.9606907367706299,0.6249197721481323
514,11,0.03912195563316345,0.07840758562088013,0.6342025995254517,0.2695245146751404,0.044917672872543335,0.40356916189193726,0.00010557602217886597,0.11572808027267456,0.0018498897552490234,0.0006066560745239258,0.8149217963218689,0.06071856617927551,0.11515411734580994,0.3152124881744385,0.13422736525535583,0.01286458969116211,0.33854854106903076,0.42078179121017456,0.00134199857711792,0.45479491353034973,0.03692087531089783,0.12838789820671082
515,14,0.3307664394378662,0.23811796307563782,0.2890969514846802,0.15155595541000366,0.37917929887771606,0.4596906900405884,0.4011053144931793,0.12909311056137085,0.2283245325088501,0.04167580604553223,0.3138495087623596,0.2161683440208435,0.78936368227005,0.831628680229187,0.3924066722393036,0.00010607295553199947,0.30863529443740845,0.3032032251358032,0.6088663935661316,0.6361041069030762,0.5157318711280823,0.5273795127868652
516,4,0.40400227904319763,0.08749821782112122,0.00010548222053330392,0.9296476244926453,0.8078444004058838,0.1587074100971222,0.00418969988822937,0.04103744029998779,0.1667460799217224,0.0011737346649169922,0.02397969365119934,0.4678550362586975,0.05652305483818054,0.15561935305595398,0.07709985971450806,0.037063032388687134,0.40024492144584656,0.34277087450027466,0.0009512603282928467,0.00039818882942199707,0.052724599838256836,0.21766981482505798
517,1,0.8942205905914307,0.6755837202072144,0.00010548222053330392,0.8743965029716492,0.8327614068984985,0.8637226819992065,0.6324071884155273,0.5760501623153687,0.5406951904296875,0.6988507509231567,0.5440049767494202,0.4620574116706848,0.3083503842353821,0.34147268533706665,0.3288028836250305,0.3374440670013428,0.34219348430633545,0.4510560631752014,0.0034526288509368896,0.10743337869644165,0.40390968322753906,0.33967405557632446
518,4,0.3572416305541992,0.00010546401608735323,0.010542839765548706,0.9338111877441406,0.923424243927002,0.1580439805984497,0.3944079279899597,0.007621735334396362,0.036341965198516846,0.9335727095603943,0.7865622043609619,0.11570125818252563,0.009206146001815796,0.33930671215057373,0.008814960718154907,0.3995906412601471,0.3168475031852722,0.22775882482528687,0.0539017915725708,0.31494373083114624,0.15649732947349548,0.0015662312507629395
519,16,0.13757789134979248,0.13821986317634583,0.0018806159496307373,0.18758785724639893,0.34537985920906067,0.0011307299137115479,0.22289663553237915,0.040677428245544434,0.03011658787727356,0.016456663608551025,0.0704566240310669,0.0026986896991729736,0.1323103904724121,0.00010589274461381137,0.0002542734146118164,0.7610065340995789,0.0023172199726104736,0.12183493375778198,0.0010396838188171387,0.39611873030662537,0.010029375553131104,0.001053541898727417
520,13,0.33279961347579956,0.09949818253517151,0.08951729536056519,0.4781380891799927,0.012576043605804443,0.0009176433086395264,0.04982215166091919,0.40418756008148193,0.13025763630867004,0.0011340975761413574,0.11257737874984741,0.0021167993545532227,0.8333941698074341,0.01987972855567932,0.0006123483180999756,0.051696568727493286,0.7201969623565674,0.09795776009559631,0.0005525052547454834,0.004765421152114868,0.00010681980347726494,0.02843514084815979
521,16,0.409911185503006,0.24767300486564636,0.1328526735305786,0.250188946723938,0.4503815770149231,0.11655625700950623,0.22011056542396545,0.11979594826698303,0.14458364248275757,0.0008628666400909424,0.27499306201934814,0.004672735929489136,0.2732082009315491,0.00010589274461381137,0.0006847679615020752,0.7871723175048828,0.19621571898460388,0.20935720205307007,0.22657063603401184,0.45356401801109314,0.30364295840263367,0.40949180722236633
522,7,0.8430259823799133,0.7342537045478821,0.20923233032226562,0.3057782053947449,0.6608039140701294,0.2767675518989563,0.9264770746231079,0.877815842628479,0.00010563977411948144,0.8839613199234009,0.5990063548088074,0.4088142216205597,0.0003317594528198242,0.26464515924453735,0.2540038526058197,0.335281640291214,0.26013627648353577,0.16072115302085876,0.3275913596153259,0.29635143280029297,0.35463953018188477,0.06452330946922302
523,5,0.13967791199684143,0.00010546401608735323,0.711814284324646,0.6205321550369263,0.9416401386260986,0.6921191215515137,0.8131721615791321,0.8168994188308716,0.9104359149932861,0.5247609615325928,0.5937561988830566,0.3198006749153137,0.4959585964679718,0.22522705793380737,0.4929090142250061,0.16176900267601013,0.28346800804138184,0.20411139726638794,0.21728107333183289,0.13232237100601196,0.2770404517650604,0.11247313022613525
524,17,0.35800349712371826,0.3097032904624939,0.1215181052684784,0.206637442111969,0.22452858090400696,0.42728888988494873,0.3444412350654602,0.0709509551525116,0.25155556201934814,0.3631246089935303,0.056661128997802734,0.5104188323020935,0.8544998168945312,0.00010589274461381137,0.27039068937301636,0.36879169940948486,0.9132179021835327,0.258816659450531,0.4038830101490021,0.66576087474823,0.5767596960067749,0.14356917142868042
525,20,0.20708540081977844,0.4512433111667633,0.29706478118896484,0.026703178882598877,0.17252510786056519,0.0659283995628357,0.349409282207489,0.10032773017883301,0.26325103640556335,0.410073459148407,0.305115282535553,0.5307375192642212,0.7056788206100464,0.6702589988708496,0.7136248350143433,0.00010607295553199947,0.3458036184310913,0.26581302285194397,0.06450563669204712,0.7980320453643799,0.3137688934803009,0.6098408699035645
526,13,0.33999985456466675,0.3721468448638916,0.30835282802581787,0.08475536108016968,0.34097281098365784,0.23511552810668945,0.08420127630233765,0.32951295375823975,0.11514604091644287,0.4307613968849182,0.3233981430530548,0.8029863238334656,0.9576783776283264,0.9189395904541016,0.5448899865150452,0.31066638231277466,0.6887714266777039,0.7137268781661987,0.24621713161468506,0.6762769222259521,0.00010681980347726494,0.7532967925071716
527,8,0.8934248685836792,0.00010546401608735323,0.2669375538825989,0.8493235111236572,0.48025137186050415,0.2742158770561218,0.7252025604248047,0.9361611604690552,0.7877992987632751,0.7778990268707275,0.2827649712562561,0.06951814889907837,0.3480854630470276,0.26772570610046387,0.48540976643562317,0.31178563833236694,0.30452653765678406,0.11522704362869263,0.13179340958595276,0.1012529730796814,0.3003963828086853,0.30261003971099854
528,14,0.02996915578842163,0.20136994123458862,0.06179249286651611,0.46096208691596985,0.1334153711795807,0.07556739449501038,0.0036239027976989746,0.08017110824584961,0.11543625593185425,0.0012151002883911133,0.48970624804496765,0.13316312432289124,0.02731180191040039,0.8874548673629761,0.07394388318061829,0.00010607295553199947,0.09222736954689026,0.002502530813217163,0.09106171131134033,0.0003164708614349365,0.0009178519248962402,0.019220799207687378
529,11,0.00010544762335484847,0.7990672588348389,0.19515764713287354,0.30884021520614624,0.8424458503723145,0.31896814703941345,0.7634137868881226,0.8635730147361755,0.17321094870567322,0.33076339960098267,0.9217909574508667,0.22326472401618958,0.4082833528518677,0.20587390661239624,0.21771642565727234,0.22062015533447266,0.23981162905693054,0.20911124348640442,0.4678818881511688,0.1902443766593933,0.1049666702747345,0.20299819111824036
530,13,0.33401548862457275,0.42053723335266113,0.13004127144813538,0.2007596492767334,0.3406502604484558,0.2761877179145813,0.09762057662010193,0.04504433274269104,0.3583526015281677,0.36590486764907837,0.41305023431777954,0.6208670735359192,0.8719020485877991,0.7044384479522705,0.7613983154296875,0.8502815961837769,0.3868805766105652,0.00010631044278852642,0.8537927269935608,0.2084600031375885,0.5801853537559509,0.6157498955726624
531,1,0.8181517720222473,0.3294280171394348,0.12499913573265076,0.10601693391799927,0.00010552428284427151,0.7736227512359619,0.07385507225990295,0.6904104351997375,0.7825519442558289,0.38780638575553894,0.09973040223121643,0.13775616884231567,0.33517879247665405,0.3966449797153473,0.04449838399887085,0.17774167656898499,0.4117119610309601,0.3464842736721039,0.06086590886116028,0.11484760046005249,0.2021579146385193,0.004314303398132324
532,9,0.4918166697025299,0.7874540090560913,0.0278017520904541,0.8956320881843567,0.7493592500686646,0.06736841797828674,0.001238316297531128,0.2925109267234802,0.9225822687149048,0.7160165905952454,0.00010571868915576488,0.18154758214950562,0.13688138127326965,0.32562801241874695,0.4774455428123474,0.5028047561645508,0.43692758679389954,0.015506923198699951,0.46576178073883057,0.11164763569831848,0.34550243616104126,0.5336377024650574
533,2,0.03351631760597229,0.7796658277511597,0.0027302801609039307,0.00010550224396865815,0.537402868270874,0.11766886711120605,0.5509028434753418,0.010043084621429443,0.021816283464431763,0.30680301785469055,0.10847875475883484,0.19748491048812866,0.0029174089431762695,0.3513530492782593,0.002205073833465576,0.37276768684387207,0.10452032089233398,0.0004992485046386719,0.19507446885108948,0.1546945571899414,0.1042366623878479,0.0019387304782867432
534,15,0.2164956033229828,0.2084173560142517,0.29899710416793823,0.06864959001541138,0.4606766104698181,0.32502275705337524,0.4378843307495117,0.3418916165828705,0.35192185640335083,0.10075974464416504,0.30953067541122437,0.0001057650733855553,0.9012182950973511,0.8354557156562805,0.9385687112808228,0.7829229831695557,0.014650434255599976,0.010320842266082764,0.6832629442214966,0.021117180585861206,0.6931020617485046,0.47986382246017456
535,19,0.25289905071258545,0.4807550609111786,0.22618192434310913,0.42952632904052734,0.4211725890636444,0.245204359292984,0.05332568287849426,0.12843722105026245,0.017083823680877686,0.12837058305740356,0.025178372859954834,0.015046238899230957,0.0005417466163635254,0.01524263620376587,0.7159925103187561,0.0031956136226654053,0.29078972339630127,0.45460817217826843,0.7650655508041382,0.0027833878993988037,0.04057234525680542,0.00010704487067414448
536,2,0.009974271059036255,0.8552227020263672,0.0006282627582550049,0.5034134387969971,0.00010552428284427151,0.004171639680862427,0.27792277932167053,0.011006414890289307,0.0017449557781219482,0.014455437660217285,0.24963346123695374,0.18803024291992188,0.09616300463676453,0.15085604786872864,0.4871080219745636,0.5213921070098877,0.08203661441802979,0.006152838468551636,0.16249939799308777,0.274289071559906,0.001745760440826416,0.002677410840988159
537,14,0.3701469898223877,0.07503890991210938,0.09269636869430542,0.14218509197235107,0.22907325625419617,0.3904508948326111,0.004445254802703857,0.08959528803825378,0.21319535374641418,0.47964394092559814,0.47531935572624207,0.08016347885131836,0.8029623031616211,0.9314196109771729,0.7143625020980835,0.6258774399757385,0.00010618338274070993,0.006277620792388916,0.4637504816055298,0.005447506904602051,0.08054596185684204,0.08281397819519043
538,7,0.6255653500556946,0.7500099539756775,0.713887095451355,0.37084275484085083,0.4342529773712158,0.2853991985321045,0.8297673463821411,0.8261696100234985,0.00010563977411948144,0.1256900131702423,0.6566055417060852,0.22425079345703125,0.02307814359664917,0.27134931087493896,0.4177262783050537,0.3353184759616852,0.24427089095115662,0.29628151655197144,0.44440382719039917,0.14003977179527283,0.04844886064529419,0.3170405924320221
539,7,0.7872068881988525,0.00010546401608735323,0.5628609657287598,0.4788864850997925,0.6046366095542908,0.354636013507843,0.9308041334152222,0.38116079568862915,0.6199480891227722,0.9077832698822021,0.4251841902732849,0.32363593578338623,0.07389974594116211,0.2972213625907898,0.17456036806106567,0.42541036009788513,0.268015056848526,0.3408668637275696,0.09276711940765381,0.17939317226409912,0.17247015237808228,0.17566794157028198
540,21,0.2883177399635315,0.2604653239250183,0.2514733374118805,0.10348466038703918,0.18360066413879395,0.1481982171535492,0.014320820569992065,0.15049254894256592,0.3797626495361328,0.3215722441673279,0.37621593475341797,0.0001057650733855553,0.28735828399658203,0.4254840016365051,0.6115328073501587,0.8681728839874268,0.7717163562774658,0.44057124853134155,0.2835886478424072,0.7204192280769348,0.9534187316894531,0.4820359945297241
541,2,0.6457704305648804,0.9029284715652466,0.013279497623443604,0.5617001056671143,0.00010552428284427151,0.5927845239639282,0.5874711275100708,0.010628581047058105,0.6453200578689575,0.0043003857135772705,0.6911617517471313,0.25437113642692566,0.18324041366577148,0.5067551136016846,0.36549854278564453,0.04782193899154663,0.22137370705604553,0.2905280292034149,0.20624306797981262,0.5141727328300476,0.3556887209415436,0.35044065117836
542,3,0.2899293303489685,0.3840789794921875,0.9577771425247192,0.00010550224396865815,0.20574024319648743,0.00545009970664978,0.3546428680419922,0.03284677863121033,0.013494253158569336,0.09249812364578247,0.5833877325057983,0.2255226969718933,0.08688309788703918,0.06795567274093628,0.28576743602752686,0.08576259016990662,0.14052227139472961,0.0038733184337615967,0.16117426753044128,0.0015207529067993164,0.34988656640052795,0.07275354862213135
543,19,0.4647863507270813,0.29696783423423767,0.45144128799438477,0.18193668127059937,0.2590515613555908,0.06405201554298401,0.009694397449493408,0.45905447006225586,0.25534406304359436,0.07714894413948059,0.09299725294113159,0.5397629737854004,0.5971852540969849,0.010585397481918335,0.5321759581565857,0.00010607295553199947,0.003994077444076538,0.17359519004821777,0.7049747705459595,0.0025062859058380127,0.06225895881652832,0.05490162968635559
544,8,0.7495316863059998,0.010362714529037476,0.10903209447860718,0.00010550224396865815,0.14027813076972961,0.08374634385108948,0.6910275220870972,0.7650842666625977,0.20388370752334595,0.12900856137275696,0.007652997970581055,0.0007906258106231689,0.414985328912735,0.05187484622001648,0.01851189136505127,0.08607929944992065,0.215052992105484,0.000576317310333252,0.0005219876766204834,0.06829258799552917,0.22126156091690063,0.2769712209701538
545,21,0.22706907987594604,0.18451198935508728,0.006285876035690308,0.24551823735237122,0.3163057565689087,0.36992281675338745,0.2759860157966614,0.39642956852912903,0.16670513153076172,0.20057135820388794,0.3100019693374634,0.7891091108322144,0.424015074968338,0.42013710737228394,0.20842188596725464,0.22286316752433777,0.282692015171051,0.3533685803413391,0.7880749702453613,0.00010662509885150939,0.9779273271560669,0.4680144190788269
546,3,0.43004629015922546,0.21884268522262573,0.9782453179359436,0.14476245641708374,0.1919684112071991,0.3234094977378845,0.6035995483398438,0.7301715612411499,0.9761860370635986,0.00010567715798970312,0.31913599371910095,0.18855056166648865,0.23826277256011963,0.3253493905067444,0.16174381971359253,0.38026055693626404,0.0008831620216369629,0.164381206035614,0.2772054672241211,0.2853623628616333,0.40548086166381836,0.15544536709785461
